GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,WL,PTS,REB,AST
0022300674,2024-01-31,1610612741,CHI,Chicago Bulls,CHI @ CHA,1.0,117,44,28
0022300678,2024-01-31,1610612758,SAC,Sacramento Kings,SAC @ MIA,0.0,106,44,26
0022300680,2024-01-31,1610612750,MIN,Minnesota Timberwolves,MIN vs. DAL,1.0,121,45,31
0022300678,2024-01-31,1610612748,MIA,Miami Heat,MIA vs. SAC,1.0,115,49,38
0022300677,2024-01-31,1610612756,PHX,Phoenix Suns,PHX @ BKN,1.0,136,42,35
0022300682,2024-01-31,1610612760,OKC,Oklahoma City Thunder,OKC vs. DEN,1.0,105,53,24
0022300681,2024-01-31,1610612759,SAS,San Antonio Spurs,SAS vs. ORL,0.0,98,41,24
0022300681,2024-01-31,1610612753,ORL,Orlando Magic,ORL @ SAS,1.0,108,45,29
0022300674,2024-01-31,1610612766,CHA,Charlotte Hornets,CHA vs. CHI,0.0,110,40,25
0022300679,2024-01-31,1610612745,HOU,Houston Rockets,HOU vs. NOP,0.0,99,29,19
0022300683,2024-01-31,1610612749,MIL,Milwaukee Bucks,MIL @ POR,0.0,116,39,27
0022300683,2024-01-31,1610612757,POR,Portland Trail Blazers,POR vs. MIL,1.0,119,39,26
0022300675,2024-01-31,1610612765,DET,Detroit Pistons,DET @ CLE,0.0,121,35,27
0022300677,2024-01-31,1610612751,BKN,Brooklyn Nets,BKN vs. PHX,0.0,120,27,28
0022300679,2024-01-31,1610612740,NOP,New Orleans Pelicans,NOP @ HOU,1.0,110,56,20
0022300673,2024-01-30,1610612755,PHI,Philadelphia 76ers,PHI @ GSW,0.0,107,39,11
0022300673,2024-01-30,1610612744,GSW,Golden State Warriors,GSW vs. PHI,1.0,119,42,32
0022300669,2024-01-30,1610612747,LAL,Los Angeles Lakers,LAL @ ATL,0.0,122,37,28
0022300669,2024-01-30,1610612737,ATL,Atlanta Hawks,ATL vs. LAL,1.0,138,46,32
0022300670,2024-01-30,1610612738,BOS,Boston Celtics,BOS vs. IND,1.0,129,40,25
0022300670,2024-01-30,1610612754,IND,Indiana Pacers,IND @ BOS,0.0,124,50,33
0022300671,2024-01-30,1610612762,UTA,Utah Jazz,UTA @ NYK,0.0,103,43,23
0022300672,2024-01-30,1610612761,TOR,Toronto Raptors,TOR @ CHI,1.0,118,38,34
0022300671,2024-01-30,1610612752,NYK,New York Knicks,NYK vs. UTA,1.0,118,45,29
0022300672,2024-01-30,1610612741,CHI,Chicago Bulls,CHI vs. TOR,0.0,107,33,21
0022300658,2024-01-29,1610612746,LAC,LA Clippers,LAC @ CLE,0.0,108,37,28
0022300658,2024-01-29,1610612739,CLE,Cleveland Cavaliers,CLE vs. LAC,1.0,118,46,28
0022300668,2024-01-29,1610612757,POR,Portland Trail Blazers,POR vs. PHI,1.0,130,39,29
0022300664,2024-01-29,1610612750,MIN,Minnesota Timberwolves,MIN @ OKC,1.0,107,45,21
0022300660,2024-01-29,1610612751,BKN,Brooklyn Nets,BKN vs. UTA,1.0,147,50,41
0022300667,2024-01-29,1610612749,MIL,Milwaukee Bucks,MIL @ DEN,0.0,107,40,24
0022300663,2024-01-29,1610612763,MEM,Memphis Grizzlies,MEM vs. SAC,0.0,94,37,22
0022300665,2024-01-29,1610612759,SAS,San Antonio Spurs,SAS vs. WAS,0.0,113,36,31
0022300663,2024-01-29,1610612758,SAC,Sacramento Kings,SAC @ MEM,1.0,103,51,24
0022300661,2024-01-29,1610612756,PHX,Phoenix Suns,PHX @ MIA,1.0,118,47,30
0022300662,2024-01-29,1610612745,HOU,Houston Rockets,HOU vs. LAL,1.0,135,56,36
0022300660,2024-01-29,1610612762,UTA,Utah Jazz,UTA @ BKN,0.0,114,44,23
0022300667,2024-01-29,1610612743,DEN,Denver Nuggets,DEN vs. MIL,1.0,113,47,29
0022300657,2024-01-29,1610612752,NYK,New York Knicks,NYK @ CHA,1.0,113,42,25
0022300661,2024-01-29,1610612748,MIA,Miami Heat,MIA vs. PHX,0.0,105,44,20
0022300662,2024-01-29,1610612747,LAL,Los Angeles Lakers,LAL @ HOU,0.0,119,35,26
0022300668,2024-01-29,1610612755,PHI,Philadelphia 76ers,PHI @ POR,0.0,104,34,17
0022300657,2024-01-29,1610612766,CHA,Charlotte Hornets,CHA vs. NYK,0.0,92,41,23
0022300666,2024-01-29,1610612742,DAL,Dallas Mavericks,DAL vs. ORL,1.0,131,35,27
0022300659,2024-01-29,1610612738,BOS,Boston Celtics,BOS vs. NOP,1.0,118,40,27
